Date,State,Confirmed,Recovered,Deceased
16-08-2020,Punjab,31206,19431,812
16-08-2020,Puducherry,7732,4443,110
16-08-2020,Rajasthan,61296,46604,876
16-08-2020,Sikkim,1167,673,1
16-08-2020,Telangana,91361,68126,693
16-08-2020,Tamil Nadu,338055,278270,5766
16-08-2020,Tripura,7076,5151,55
16-08-2020,India,2647307,1918080,51038
16-08-2020,Uttar Pradesh,154418,100432,2449
16-08-2020,Uttarakhand,12175,8100,152
16-08-2020,West Bengal,116498,86771,2428
17-08-2020,Andaman and Nicobar Islands,2445,1325,29
17-08-2020,Andhra Pradesh,296609,209100,2732
17-08-2020,Arunachal Pradesh,2741,1893,5
17-08-2020,Assam,79668,56735,197
17-08-2020,Bihar,106618,76706,542
17-08-2020,Chandigarh,2216,1183,30
17-08-2020,Chhattisgarh,16025,10598,150
17-08-2020,Delhi,153367,138301,4214
17-08-2020,Dadra and Nagar Haveli and Daman and Diu,1908,1480,2
17-08-2020,Goa,11994,8058,111
17-08-2020,Gujarat,79816,62679,2802
17-08-2020,Himachal Pradesh,4174,2834,18
17-08-2020,Haryana,48040,40610,550
17-08-2020,Jharkhand,24067,15348,255
17-08-2020,Jammu and Kashmir,28892,21296,548
17-08-2020,Karnataka,233283,148562,4062
17-08-2020,Kerala,46141,30029,170
17-08-2020,Ladakh,1966,1368,14
17-08-2020,Maharashtra,604358,428514,20265
17-08-2020,Meghalaya,1418,679,6
17-08-2020,Manipur,4689,2734,17
17-08-2020,Madhya Pradesh,46385,35025,1128
17-08-2020,Mizoram,789,372,0
17-08-2020,Nagaland,3455,1530,7
17-08-2020,Odisha,62294,43780,406
17-08-2020,Punjab,32695,20180,862
17-08-2020,Puducherry,8029,4627,114
17-08-2020,Rajasthan,62630,47654,887
17-08-2020,Sikkim,1187,701,1
17-08-2020,Telangana,92255,70132,703
17-08-2020,Tamil Nadu,343945,283937,5886
17-08-2020,Tripura,7219,5286,59
17-08-2020,India,2701605,1976252,51918
17-08-2020,Uttar Pradesh,158216,104808,2515
17-08-2020,Uttarakhand,12493,8485,158
17-08-2020,West Bengal,119578,89703,2473
18-08-2020,Andaman and Nicobar Islands,2529,1421,30
18-08-2020,Andhra Pradesh,306261,218311,2820
18-08-2020,Arunachal Pradesh,2875,1949,5
18-08-2020,Assam,82202,58295,203
18-08-2020,Bihar,109875,80740,558
18-08-2020,Chandigarh,2305,1243,30
18-08-2020,Chhattisgarh,16833,10847,158
18-08-2020,Delhi,154741,139447,4226
18-08-2020,Dadra and Nagar Haveli and Daman and Diu,1959,1519,2
18-08-2020,Goa,12333,8356,116
18-08-2020,Gujarat,80942,63810,2822
18-08-2020,Himachal Pradesh,4235,2923,18
18-08-2020,Haryana,48936,41298,557
18-08-2020,Jharkhand,25333,15709,265
18-08-2020,Jammu and Kashmir,29326,21886,561
18-08-2020,Karnataka,240948,156949,4201
18-08-2020,Kerala,47899,31394,176
18-08-2020,Ladakh,2010,1395,17
18-08-2020,Maharashtra,615477,437870,20687
18-08-2020,Meghalaya,1457,685,6
18-08-2020,Manipur,4767,2789,18
18-08-2020,Madhya Pradesh,47375,35713,1141
18-08-2020,Mizoram,815,379,0
18-08-2020,Nagaland,3520,1664,7
18-08-2020,Odisha,64533,45315,415
18-08-2020,Punjab,34400,21762,898
18-08-2020,Puducherry,8396,4909,123
18-08-2020,Rajasthan,63977,48960,898
18-08-2020,Sikkim,1207,755,2
18-08-2020,Telangana,93937,72202,711
18-08-2020,Tamil Nadu,349654,289787,6007
18-08-2020,Tripura,7424,5404,62
18-08-2020,India,2766629,2036707,53017
18-08-2020,Uttar Pradesh,162434,109607,2585
18-08-2020,Uttarakhand,12961,8724,164
18-08-2020,West Bengal,122753,92690,2528
19-08-2020,Andaman and Nicobar Islands,2604,1529,30
19-08-2020,Andhra Pradesh,316003,226372,2906
19-08-2020,Arunachal Pradesh,2950,2022,5
19-08-2020,Assam,84318,60349,213
19-08-2020,Bihar,112759,84578,568
19-08-2020,Chandigarh,2396,1351,31
19-08-2020,Chhattisgarh,17585,11185,164
19-08-2020,Delhi,156139,140767,4235
19-08-2020,Dadra and Nagar Haveli and Daman and Diu,1996,1567,2
19-08-2020,Goa,12675,8713,124
19-08-2020,Gujarat,82087,64930,2839
19-08-2020,Himachal Pradesh,4411,2992,20
19-08-2020,Haryana,49930,42056,567
19-08-2020,Jharkhand,26300,16566,278
19-08-2020,Jammu and Kashmir,30034,22497,572
19-08-2020,Karnataka,249590,164150,4327
19-08-2020,Kerala,50232,32611,183
19-08-2020,Ladakh,2048,1397,18
19-08-2020,Maharashtra,628642,446881,21033
19-08-2020,Meghalaya,1535,725,6
19-08-2020,Manipur,4878,2885,18
19-08-2020,Madhya Pradesh,48351,36475,1159
19-08-2020,Mizoram,860,384,0
19-08-2020,Nagaland,3558,1706,7
19-08-2020,Odisha,67122,46936,425
19-08-2020,Punjab,36083,22703,920
19-08-2020,Puducherry,8752,5312,129
19-08-2020,Rajasthan,65289,49963,910
19-08-2020,Sikkim,1232,789,3
19-08-2020,Telangana,95700,73991,719
19-08-2020,Tamil Nadu,355449,296171,6123
19-08-2020,Tripura,7660,5497,65
19-08-2020,India,2835825,2096072,53996
19-08-2020,Uttar Pradesh,167510,115227,2638
19-08-2020,Uttarakhand,13225,9132,178
19-08-2020,West Bengal,125922,95663,2581
20-08-2020,Andaman and Nicobar Islands,2680,1638,31
20-08-2020,Andhra Pradesh,325396,235218,3001
20-08-2020,Arunachal Pradesh,3066,2093,5
20-08-2020,Assam,86053,63121,221
20-08-2020,Bihar,115210,88163,574
20-08-2020,Chandigarh,2515,1390,31
20-08-2020,Chhattisgarh,18637,11739,172
20-08-2020,Delhi,157354,141826,4257
20-08-2020,Dadra and Nagar Haveli and Daman and Diu,2030,1613,2
20-08-2020,Goa,13099,9063,126
20-08-2020,Gujarat,83262,66053,2855
20-08-2020,Himachal Pradesh,4538,3085,22
20-08-2020,Haryana,50926,42793,578
20-08-2020,Jharkhand,26938,17320,286
20-08-2020,Jammu and Kashmir,30717,23225,578
20-08-2020,Karnataka,256975,170381,4429
20-08-2020,Kerala,52200,33828,192
20-08-2020,Ladakh,2077,1436,18
20-08-2020,Maharashtra,643289,459124,21359
20-08-2020,Meghalaya,1661,730,6
20-08-2020,Manipur,4927,3002,18
20-08-2020,Madhya Pradesh,49493,37540,1171
20-08-2020,Mizoram,874,402,0
20-08-2020,Nagaland,3583,1921,7
20-08-2020,Odisha,70020,48577,433
20-08-2020,Punjab,37824,23037,957
20-08-2020,Puducherry,9292,5634,137
20-08-2020,Rajasthan,66619,51190,921
20-08-2020,Sikkim,1290,827,3
20-08-2020,Telangana,97424,75186,729
20-08-2020,Tamil Nadu,361435,301913,6239
20-08-2020,Tripura,7850,5565,65
20-08-2020,India,2904343,2157945,54977
20-08-2020,Uttar Pradesh,172334,121090,2733
20-08-2020,Uttarakhand,13636,9433,187
20-08-2020,West Bengal,129119,98789,2634
21-08-2020,Andaman and Nicobar Islands,2747,1744,32
21-08-2020,Andhra Pradesh,334940,244045,3092
21-08-2020,Arunachal Pradesh,3126,2125,5
21-08-2020,Assam,87909,65597,227
21-08-2020,Bihar,117671,91841,588
21-08-2020,Chandigarh,2631,1426,33
21-08-2020,Chhattisgarh,19510,12022,180
21-08-2020,Delhi,158604,142908,4270
21-08-2020,Dadra and Nagar Haveli and Daman and Diu,2083,1652,2
21-08-2020,Goa,13484,9540,135
21-08-2020,Gujarat,84466,67377,2869
21-08-2020,Himachal Pradesh,4728,3234,24
21-08-2020,Haryana,52129,43413,585
21-08-2020,Jharkhand,28196,18372,297
21-08-2020,Jammu and Kashmir,31371,23805,593
21-08-2020,Karnataka,264546,176942,4522
21-08-2020,Kerala,54183,35247,204
21-08-2020,Ladakh,2133,1449,19
21-08-2020,Maharashtra,657450,470873,21698
21-08-2020,Meghalaya,1718,749,6
21-08-2020,Manipur,5051,3261,20
21-08-2020,Madhya Pradesh,50640,38527,1185
21-08-2020,Mizoram,895,420,0
21-08-2020,Nagaland,3619,2074,7
21-08-2020,Odisha,72718,50504,443
21-08-2020,Punjab,39327,23893,991
21-08-2020,Puducherry,9594,5934,143
21-08-2020,Rajasthan,67954,52496,933
21-08-2020,Sikkim,1336,834,3
21-08-2020,Telangana,99391,76967,737
21-08-2020,Tamil Nadu,367430,307677,6340
21-08-2020,Tripura,8106,5651,69
21-08-2020,India,2973372,2220803,55930
21-08-2020,Uttar Pradesh,177239,126657,2797
21-08-2020,Uttarakhand,14083,9676,192
21-08-2020,West Bengal,132364,101871,2689
22-08-2020,Andaman and Nicobar Islands,2808,1853,32
22-08-2020,Andhra Pradesh,345216,252638,3189
22-08-2020,Arunachal Pradesh,3223,2228,5
22-08-2020,Assam,89469,67642,234
22-08-2020,Bihar,119909,95372,601
22-08-2020,Chandigarh,2776,1471,33
22-08-2020,Chhattisgarh,20214,12394,190
22-08-2020,Delhi,160016,144138,4284
22-08-2020,Dadra and Nagar Haveli and Daman and Diu,2123,1702,2
22-08-2020,Goa,13790,10019,140
22-08-2020,Gujarat,85678,68357,2883
22-08-2020,Himachal Pradesh,4895,3341,28
22-08-2020,Haryana,53290,44013,597
22-08-2020,Jharkhand,29103,19186,310
22-08-2020,Jammu and Kashmir,31981,24398,608
22-08-2020,Karnataka,271876,184568,4615
22-08-2020,Kerala,56355,36539,219
22-08-2020,Ladakh,2210,1469,21
22-08-2020,Maharashtra,671942,480114,21995
22-08-2020,Meghalaya,1811,769,7
22-08-2020,Manipur,5134,3455,22
22-08-2020,Madhya Pradesh,51866,39399,1206
22-08-2020,Mizoram,903,421,0
22-08-2020,Nagaland,3635,2166,8
22-08-2020,Odisha,75537,52277,452
22-08-2020,Punjab,40643,24302,1036
22-08-2020,Puducherry,10112,6307,151
22-08-2020,Rajasthan,69264,54144,944
22-08-2020,Sikkim,1381,871,3
22-08-2020,Telangana,101865,78735,744
22-08-2020,Tamil Nadu,373410,313280,6420
22-08-2020,Tripura,8386,6061,70
22-08-2020,India,3043439,2279904,56848
22-08-2020,Uttar Pradesh,182456,131295,2867
22-08-2020,Uttarakhand,14566,10021,195
22-08-2020,West Bengal,135596,104959,2737
23-08-2020,Andaman and Nicobar Islands,2860,1963,33
23-08-2020,Andhra Pradesh,353111,260087,3282
23-08-2020,Arunachal Pradesh,3263,2297,5
23-08-2020,Assam,90741,70901,242
23-08-2020,Bihar,122156,98454,610
23-08-2020,Chandigarh,2918,1492,37
23-08-2020,Chhattisgarh,20918,12931,197
23-08-2020,Delhi,161466,145388,4300
23-08-2020,Dadra and Nagar Haveli and Daman and Diu,2159,1744,2
23-08-2020,Goa,13999,10472,144
23-08-2020,Gujarat,86779,69329,2897
23-08-2020,Himachal Pradesh,5001,3461,28
23-08-2020,Haryana,54386,44822,603
23-08-2020,Jharkhand,30178,20136,318
23-08-2020,Jammu and Kashmir,32647,24832,617
23-08-2020,Karnataka,277814,189564,4683
23-08-2020,Kerala,58263,37649,224
23-08-2020,Ladakh,2279,1491,23
23-08-2020,Maharashtra,682383,488271,22253
23-08-2020,Meghalaya,1917,776,8
23-08-2020,Manipur,5248,3616,22
23-08-2020,Madhya Pradesh,53129,40390,1229
23-08-2020,Mizoram,918,459,0
23-08-2020,Nagaland,3686,2294,8
23-08-2020,Odisha,78530,54406,462
23-08-2020,Punjab,41779,26528,1086
23-08-2020,Puducherry,10522,6657,159
23-08-2020,Rajasthan,70609,55324,955
23-08-2020,Sikkim,1403,871,3
23-08-2020,Telangana,104249,80586,755
23-08-2020,Tamil Nadu,379385,319327,6517
23-08-2020,Tripura,8717,6182,72
23-08-2020,India,3105188,2336800,57694
23-08-2020,Uttar Pradesh,187781,135613,2926
23-08-2020,Uttarakhand,15124,10480,200
23-08-2020,West Bengal,138870,108007,2794
24-08-2020,Andaman and Nicobar Islands,2904,2092,35
24-08-2020,Andhra Pradesh,361712,268828,3368
24-08-2020,Arunachal Pradesh,3312,2427,5
24-08-2020,Assam,92620,73091,252
24-08-2020,Bihar,123383,101362,627
24-08-2020,Chandigarh,3035,1646,37
24-08-2020,Chhattisgarh,22054,13424,206
24-08-2020,Delhi,162527,146588,4313
24-08-2020,Dadra and Nagar Haveli and Daman and Diu,2177,1783,2
24-08-2020,Goa,14138,10909,148
24-08-2020,Gujarat,87846,70350,2910
24-08-2020,Himachal Pradesh,5101,3584,28
24-08-2020,Haryana,55460,45405,613
24-08-2020,Jharkhand,31118,21025,335
24-08-2020,Jammu and Kashmir,33075,25205,624
24-08-2020,Karnataka,283665,197625,4810
24-08-2020,Kerala,59505,38887,235
24-08-2020,Ladakh,2330,1517,23
24-08-2020,Maharashtra,693398,502490,22465
24-08-2020,Meghalaya,1976,789,8
24-08-2020,Manipur,5364,3713,22
24-08-2020,Madhya Pradesh,54421,41231,1246
24-08-2020,Mizoram,918,461,0
24-08-2020,Nagaland,3714,2396,8
24-08-2020,Odisha,81479,56925,472
24-08-2020,Punjab,43284,28357,1129
24-08-2020,Puducherry,10859,6942,164
24-08-2020,Rajasthan,71955,56600,967
24-08-2020,Sikkim,1446,934,3
24-08-2020,Telangana,106091,82411,761
24-08-2020,Tamil Nadu,385352,325456,6614
24-08-2020,Tripura,8917,6341,73
24-08-2020,India,3164884,2403105,58548
24-08-2020,Uttar Pradesh,192382,140107,2987
24-08-2020,Uttarakhand,15529,10912,207
24-08-2020,West Bengal,141837,111292,2851
25-08-2020,Andaman and Nicobar Islands,2945,2231,37
25-08-2020,Andhra Pradesh,371639,278247,3460
25-08-2020,Arunachal Pradesh,3412,2508,5
25-08-2020,Assam,94593,74815,260
25-08-2020,Bihar,124827,104531,644
25-08-2020,Chandigarh,3209,1713,40
25-08-2020,Chhattisgarh,23341,13732,221
25-08-2020,Delhi,164071,147743,4330
25-08-2020,Dadra and Nagar Haveli and Daman and Diu,2198,1816,2
25-08-2020,Goa,14530,11224,157
25-08-2020,Gujarat,88942,71361,2930
25-08-2020,Himachal Pradesh,5154,3748,29
25-08-2020,Haryana,56608,46496,623
25-08-2020,Jharkhand,32174,21750,347
25-08-2020,Jammu and Kashmir,33776,25594,638
25-08-2020,Karnataka,291826,204439,4958
25-08-2020,Kerala,61880,40343,245
25-08-2020,Ladakh,2420,1549,24
25-08-2020,Maharashtra,703823,514790,22794
25-08-2020,Meghalaya,2018,832,8
25-08-2020,Manipur,5446,3812,24
25-08-2020,Madhya Pradesh,55800,42310,1265
25-08-2020,Mizoram,953,464,0
25-08-2020,Nagaland,3752,2611,8
25-08-2020,Odisha,84231,59470,481
25-08-2020,Punjab,44577,29145,1178
25-08-2020,Puducherry,11426,7273,172
25-08-2020,Rajasthan,73325,58126,980
25-08-2020,Sikkim,1475,1054,3
25-08-2020,Telangana,108670,84163,770
25-08-2020,Tamil Nadu,391303,332454,6721
25-08-2020,Tripura,9210,6414,79
25-08-2020,India,3231757,2467256,59614
25-08-2020,Uttar Pradesh,197388,144754,3059
25-08-2020,Uttarakhand,16014,11201,213
25-08-2020,West Bengal,144801,114543,2909
26-08-2020,Andaman and Nicobar Islands,2985,2309,41
26-08-2020,Andhra Pradesh,382469,286720,3541
26-08-2020,Arunachal Pradesh,3555,2563,5
26-08-2020,Assam,96772,76963,274
26-08-2020,Bihar,126990,106765,653
26-08-2020,Chandigarh,3376,1800,41
26-08-2020,Chhattisgarh,24550,14145,231
26-08-2020,Delhi,165764,148897,4347
26-08-2020,Dadra and Nagar Haveli and Daman and Diu,2220,1857,2
26-08-2020,Goa,15027,11511,165
26-08-2020,Gujarat,90139,72408,2947
26-08-2020,Himachal Pradesh,5321,3810,31
26-08-2020,Haryana,58005,47613,634
26-08-2020,Jharkhand,33311,22486,362
26-08-2020,Jammu and Kashmir,34480,26193,657
26-08-2020,Karnataka,300406,211688,5091
26-08-2020,Kerala,64356,41694,258
26-08-2020,Ladakh,2451,1580,25
26-08-2020,Maharashtra,718711,522427,23089
26-08-2020,Meghalaya,2050,874,8
26-08-2020,Manipur,5587,3829,25
26-08-2020,Madhya Pradesh,56864,43246,1282
26-08-2020,Mizoram,967,473,0
26-08-2020,Nagaland,3778,2611,8
26-08-2020,Odisha,87602,62813,494
26-08-2020,Punjab,46090,30231,1219
26-08-2020,Puducherry,11930,7486,180
26-08-2020,Rajasthan,74670,59579,992
26-08-2020,Sikkim,1486,1076,3
26-08-2020,Telangana,111688,85223,780
26-08-2020,Tamil Nadu,397261,338060,6839
26-08-2020,Tripura,9539,6574,83
26-08-2020,India,3307752,2523447,60631
26-08-2020,Uttar Pradesh,203028,148562,3141
26-08-2020,Uttarakhand,16549,11524,219
26-08-2020,West Bengal,147775,117857,2964
27-08-2020,Andaman and Nicobar Islands,3018,2374,42
27-08-2020,Andhra Pradesh,393090,295248,3633
27-08-2020,Arunachal Pradesh,3633,2621,5
27-08-2020,Assam,98808,79308,278
27-08-2020,Bihar,128850,109696,662
27-08-2020,Chandigarh,3564,1977,43
27-08-2020,Chhattisgarh,25988,14607,245
27-08-2020,Delhi,167604,150027,4369
27-08-2020,Dadra and Nagar Haveli and Daman and Diu,2262,1913,2
27-08-2020,Goa,15483,11867,171
27-08-2020,Gujarat,91329,73601,2964
27-08-2020,Himachal Pradesh,5501,4008,32
27-08-2020,Haryana,59298,48690,646
27-08-2020,Jharkhand,34676,23119,377
27-08-2020,Jammu and Kashmir,35135,26721,671
27-08-2020,Karnataka,309792,219554,5232
27-08-2020,Kerala,66762,43761,268
27-08-2020,Ladakh,2492,1640,27
27-08-2020,Maharashtra,733568,531563,23444
27-08-2020,Meghalaya,2130,899,9
27-08-2020,Manipur,5727,3957,25
27-08-2020,Madhya Pradesh,58181,44453,1306
27-08-2020,Mizoram,974,500,0
27-08-2020,Nagaland,3784,2735,8
27-08-2020,Odisha,90986,65323,501
27-08-2020,Punjab,47836,30972,1256
27-08-2020,Puducherry,12434,7761,190
27-08-2020,Rajasthan,76015,60585,1005
27-08-2020,Sikkim,1542,1151,3
27-08-2020,Telangana,114483,86095,788
27-08-2020,Tamil Nadu,403242,343930,6948
27-08-2020,Tripura,9924,6697,85
27-08-2020,India,3384579,2583067,61697
27-08-2020,Uttar Pradesh,208419,152893,3217
27-08-2020,Uttarakhand,17277,11775,228
27-08-2020,West Bengal,150772,121046,3017
28-08-2020,Andaman and Nicobar Islands,3050,2444,42
28-08-2020,Andhra Pradesh,403616,303711,3714
28-08-2020,Arunachal Pradesh,3745,2709,7
28-08-2020,Assam,101368,81071,286
28-08-2020,Bihar,130848,112445,674
28-08-2020,Chandigarh,3724,2107,45
28-08-2020,Chhattisgarh,27233,15109,251
28-08-2020,Delhi,169412,151473,4389
28-08-2020,Dadra and Nagar Haveli and Daman and Diu,2293,1960,2
28-08-2020,Goa,16006,12296,175
28-08-2020,Gujarat,92601,74651,2978
28-08-2020,Himachal Pradesh,5637,4149,32
28-08-2020,Haryana,60596,49710,661
28-08-2020,Jharkhand,35813,24138,389
28-08-2020,Jammu and Kashmir,35831,27372,678
28-08-2020,Karnataka,318752,227018,5368
28-08-2020,Kerala,69305,45858,275
28-08-2020,Ladakh,2540,1714,28
28-08-2020,Maharashtra,747995,543170,23775
28-08-2020,Meghalaya,2240,958,10
28-08-2020,Manipur,5845,4057,27
28-08-2020,Madhya Pradesh,59433,45396,1323
28-08-2020,Mizoram,1003,514,0
28-08-2020,Nagaland,3805,2850,8
28-08-2020,Odisha,94668,67826,509
28-08-2020,Punjab,49378,33008,1307
28-08-2020,Puducherry,13024,8080,199
28-08-2020,Rajasthan,77370,62033,1017
28-08-2020,Sikkim,1576,1184,3
28-08-2020,Telangana,117415,87675,799
28-08-2020,Tamil Nadu,409238,349682,7050
28-08-2020,Tripura,10433,6839,89
28-08-2020,India,3461236,2647542,62716
28-08-2020,Uttar Pradesh,213824,157879,3294
28-08-2020,Uttarakhand,17865,12124,239
28-08-2020,West Bengal,153754,124332,3073
29-08-2020,Andaman and Nicobar Islands,3081,2519,44
29-08-2020,Andhra Pradesh,414164,312687,3796
29-08-2020,Arunachal Pradesh,3877,2754,7
29-08-2020,Assam,103795,82511,289
29-08-2020,Bihar,132935,115074,679
29-08-2020,Chandigarh,3985,2248,45
29-08-2020,Chhattisgarh,28746,15818,262
29-08-2020,Delhi,171366,152922,4404
29-08-2020,Dadra and Nagar Haveli and Daman and Diu,2308,1989,2
29-08-2020,Goa,16553,12729,178
29-08-2020,Gujarat,93883,75762,2991
29-08-2020,Himachal Pradesh,5781,4266,33
29-08-2020,Haryana,61987,50711,670
29-08-2020,Jharkhand,37112,25216,398
29-08-2020,Jammu and Kashmir,36377,28020,685
29-08-2020,Karnataka,327076,235128,5483
29-08-2020,Kerala,71702,48083,281
29-08-2020,Ladakh,2603,1745,32
29-08-2020,Maharashtra,764281,554711,24103
29-08-2020,Meghalaya,2283,1035,10
29-08-2020,Manipur,5962,4186,28
29-08-2020,Madhya Pradesh,60875,46413,1345
29-08-2020,Mizoram,1003,584,0
29-08-2020,Nagaland,3851,2908,8
29-08-2020,Odisha,97920,70714,523
29-08-2020,Punjab,50848,34091,1348
29-08-2020,Puducherry,13556,8511,211
29-08-2020,Rajasthan,78777,62971,1030
29-08-2020,Sikkim,1602,1195,3
29-08-2020,Telangana,120166,89350,808
29-08-2020,Tamil Nadu,415590,355727,7137
29-08-2020,Tripura,10876,7037,94
29-08-2020,India,3539715,2712524,63659
29-08-2020,Uttar Pradesh,219457,162741,3356
29-08-2020,Uttarakhand,18571,12524,250
29-08-2020,West Bengal,156766,127644,3126
30-08-2020,Andaman and Nicobar Islands,3104,2586,45
30-08-2020,Andhra Pradesh,424767,321754,3884
30-08-2020,Arunachal Pradesh,4034,2822,7
30-08-2020,Assam,105775,83928,296
30-08-2020,Bihar,135013,117305,688
30-08-2020,Chandigarh,4155,2296,52
30-08-2020,Chhattisgarh,30092,16303,269
30-08-2020,Delhi,173390,154171,4426
30-08-2020,Dadra and Nagar Haveli and Daman and Diu,2340,2042,2
30-08-2020,Goa,17004,13186,183
30-08-2020,Gujarat,95155,76857,3008
30-08-2020,Himachal Pradesh,5945,4408,34
30-08-2020,Haryana,63282,51620,682
30-08-2020,Jharkhand,38435,26448,410
30-08-2020,Jammu and Kashmir,37163,28510,694
30-08-2020,Karnataka,335928,242229,5589
30-08-2020,Kerala,73856,49849,288
30-08-2020,Ladakh,2638,1757,34
30-08-2020,Maharashtra,780689,562401,24399
30-08-2020,Meghalaya,2343,1049,10
30-08-2020,Manipur,6114,4239,28
30-08-2020,Madhya Pradesh,62433,47467,1374
30-08-2020,Mizoram,1008,589,0
30-08-2020,Nagaland,3922,3017,8
30-08-2020,Odisha,100934,73233,535
